date,total,accept,badge,comment,post,review,revision,suggest
1218499200,0,0,0,0,0,0,0,0
1219104000,0,0,0,0,0,0,0,0
1219708800,0,0,0,0,0,0,0,0
1220313600,0,0,0,0,0,0,0,0
1220918400,0,0,0,0,0,0,0,0
1221523200,0,0,0,0,0,0,0,0
1222128000,0,0,0,0,0,0,0,0
1222732800,0,0,0,0,0,0,0,0
1223337600,0,0,0,0,0,0,0,0
1223942400,0,0,0,0,0,0,0,0
1224547200,0,0,0,0,0,0,0,0
1225152000,0,0,0,0,0,0,0,0
1225756800,0,0,0,0,0,0,0,0
1226361600,0,0,0,0,0,0,0,0
1226966400,0,0,0,0,0,0,0,0
1227571200,0,0,0,0,0,0,0,0
1228176000,0,0,0,0,0,0,0,0
1228780800,0,0,0,0,0,0,0,0
1229385600,0,0,0,0,0,0,0,0
1229990400,0,0,0,0,0,0,0,0
1230595200,0,0,0,0,0,0,0,0
1231200000,0,0,0,0,0,0,0,0
1231804800,0,0,0,0,0,0,0,0
1232409600,0,0,0,0,0,0,0,0
1233014400,0,0,0,0,0,0,0,0
1233619200,1,0,1,0,0,0,0,0
1234224000,0,0,0,0,0,0,0,0
1234828800,0,0,0,0,0,0,0,0
1235433600,8,0,2,1,3,0,2,0
1236038400,16,0,2,8,6,0,0,0
1236643200,6,0,0,2,2,0,2,0
1237248000,1,0,0,0,1,0,0,0
1237852800,9,1,1,2,3,0,2,0
1238457600,9,0,0,4,4,0,1,0
1239062400,8,0,0,3,4,0,1,0
1239667200,26,2,1,8,7,0,8,0
1240272000,48,0,1,19,13,0,15,0
1240876800,36,1,1,15,11,0,8,0
1241481600,13,0,3,3,3,0,4,0
1242086400,39,0,0,17,14,0,8,0
1242691200,53,0,0,18,19,0,16,0
1243296000,103,0,2,23,20,0,58,0
1243900800,77,0,2,17,24,0,34,0
1244505600,98,0,1,38,23,0,36,0
1245110400,40,0,0,12,16,0,12,0
1245715200,72,0,0,27,27,0,18,0
1246320000,62,0,5,24,18,0,15,0
1246924800,45,0,2,17,12,0,14,0
1247529600,33,0,0,15,6,0,12,0
1248134400,23,0,0,5,4,0,14,0
1248739200,31,0,1,5,4,0,21,0
1249344000,3,0,1,1,0,0,1,0
1249948800,3,0,0,1,1,0,1,0
1250553600,0,0,0,0,0,0,0,0
1251158400,17,0,0,4,5,0,8,0
1251763200,36,0,0,12,16,0,8,0
1252368000,34,0,0,12,9,0,13,0
1252972800,23,0,0,8,8,0,7,0
1253577600,38,0,0,12,13,0,13,0
1254182400,47,0,2,21,10,0,14,0
1254787200,46,0,0,17,15,0,14,0
1255392000,34,0,1,10,17,0,6,0
1255996800,40,0,0,10,13,0,17,0
1256601600,43,0,0,10,22,0,11,0
1257206400,38,0,0,14,15,0,9,0
1257811200,45,0,1,15,16,0,13,0
1258416000,68,0,0,28,24,0,16,0
1259020800,51,0,1,13,23,0,14,0
1259625600,38,0,1,11,15,0,11,0
1260230400,33,0,1,9,11,0,12,0
1260835200,34,0,2,14,12,0,6,0
1261440000,30,0,2,8,12,0,8,0
1262044800,52,0,1,25,14,0,12,0
1262649600,38,0,0,16,11,0,11,0
1263254400,61,0,4,20,23,0,14,0
1263859200,68,0,0,20,19,0,29,0
1264464000,26,0,0,13,8,0,5,0
1265068800,54,0,1,22,17,0,14,0
1265673600,55,0,3,24,18,0,10,0
1266278400,20,0,0,12,5,0,3,0
1266883200,18,0,0,13,5,0,0,0
1267488000,29,0,0,14,9,0,6,0
1268092800,22,0,0,14,4,0,4,0
1268697600,19,0,1,6,6,0,6,0
1269302400,46,0,0,28,14,0,4,0
1269907200,22,0,0,7,11,0,4,0
1270512000,39,0,1,16,10,0,12,0
1271116800,45,0,1,19,15,0,10,0
1271721600,60,1,1,23,12,0,23,0
1272326400,93,1,3,47,25,0,17,0
1272931200,50,0,0,26,15,0,9,0
1273536000,50,0,0,19,20,0,11,0
1274140800,47,0,1,16,21,0,9,0
1274745600,97,0,3,39,36,0,19,0
1275350400,46,1,0,23,10,0,12,0
1275955200,50,0,1,17,20,0,12,0
1276560000,158,0,0,76,46,0,36,0
1277164800,174,0,4,86,44,0,40,0
1277769600,53,0,1,22,24,0,6,0
1278374400,110,0,3,48,38,0,21,0
1278979200,107,0,3,41,35,0,28,0
1279584000,128,0,3,60,28,0,37,0
1280188800,81,0,0,36,26,0,19,0
1280793600,50,0,0,22,13,0,15,0
1281398400,20,0,0,6,4,0,10,0
1282003200,117,0,1,49,33,0,34,0
1282608000,81,0,3,34,24,0,20,0
1283212800,78,0,0,34,14,0,30,0
1283817600,37,0,2,12,9,0,14,0
1284422400,52,0,2,22,15,0,13,0
1285027200,36,0,0,14,11,0,11,0
1285632000,40,0,0,19,10,0,11,0
1286236800,33,0,3,12,7,0,11,0
1286841600,47,0,0,24,12,0,11,0
1287446400,59,0,1,21,17,0,20,0
1288051200,43,0,1,22,10,0,10,0
1288656000,30,0,1,10,11,0,8,0
1289260800,31,0,1,10,10,0,10,0
1289865600,38,0,1,15,10,0,12,0
1290470400,51,0,0,19,15,0,17,0
1291075200,60,0,0,30,14,0,16,0
1291680000,128,1,1,51,28,0,47,0
1292284800,80,0,2,32,18,0,28,0
1292889600,31,0,0,15,6,0,10,0
1293494400,12,0,0,5,3,0,4,0
1294099200,42,0,2,21,6,0,13,0
1294704000,45,0,0,13,12,0,20,0
1295308800,52,0,0,23,18,0,11,0
1295913600,47,0,0,25,11,0,11,0
1296518400,51,0,2,27,8,0,14,0
1297123200,82,0,0,30,11,21,20,0
1297728000,111,0,2,34,10,49,16,0
1298332800,107,0,1,15,9,64,18,0
1298937600,63,0,0,13,2,44,4,0
1299542400,134,0,0,20,9,99,6,0
1300147200,157,0,2,25,15,101,14,0
1300752000,163,0,1,32,16,88,26,0
1301356800,119,0,0,30,15,65,9,0
1301961600,101,0,1,24,9,46,21,0
1302566400,131,0,2,25,8,89,7,0
1303171200,61,0,0,17,12,24,8,0
1303776000,49,0,0,14,12,18,5,0
1304380800,42,0,1,17,5,14,5,0
1304985600,52,0,0,19,4,23,6,0
1305590400,76,0,0,13,10,39,14,0
1306195200,63,0,0,24,8,22,9,0
1306800000,39,0,0,12,3,17,7,0
1307404800,66,1,0,39,12,3,11,0
1308009600,61,0,1,18,6,30,6,0
1308614400,68,0,0,20,8,28,12,0
1309219200,152,0,0,18,13,103,18,0
1309824000,49,0,0,8,8,24,9,0
1310428800,39,0,1,15,8,2,13,0
1311033600,46,0,4,11,6,21,4,0
1311638400,52,1,0,17,8,16,10,0
1312243200,25,0,0,7,4,7,7,0
1312848000,88,0,1,18,5,44,20,0
1313452800,94,0,2,19,11,48,14,0
1314057600,59,0,3,23,6,17,10,0
1314662400,45,0,1,7,9,19,9,0
1315267200,41,0,1,12,9,11,8,0
1315872000,72,0,0,14,10,36,12,0
1316476800,60,0,0,16,6,31,7,0
1317081600,59,0,2,9,10,26,12,0
1317686400,27,0,0,13,7,3,4,0
1318291200,38,0,0,18,10,3,7,0
1318896000,46,0,0,14,10,13,9,0
1319500800,70,0,2,29,14,8,17,0
1320105600,82,0,1,33,8,20,20,0
1320710400,82,0,0,34,7,21,20,0
1321315200,51,0,0,30,8,5,8,0
1321920000,43,0,1,24,9,2,7,0
1322524800,80,0,2,23,11,17,27,0
1323129600,72,0,0,27,8,25,12,0
1323734400,48,0,0,26,4,13,5,0
1324339200,31,0,0,20,4,2,5,0
1324944000,27,0,1,10,4,0,12,0
1325548800,6,0,3,1,0,0,2,0
1326153600,46,0,0,22,6,5,13,0
1326758400,59,0,4,38,6,0,11,0
1327363200,59,0,1,29,9,6,14,0
1327968000,54,1,5,24,8,3,13,0
1328572800,30,0,3,9,7,2,9,0
1329177600,47,0,5,25,6,0,11,0
1329782400,39,0,0,22,9,0,8,0
1330387200,29,0,4,11,7,0,7,0
1330992000,51,0,1,30,7,1,12,0
1331596800,34,0,0,26,7,0,1,0
1332201600,31,0,1,8,4,13,5,0
1332806400,26,0,2,16,4,0,4,0
1333411200,29,0,1,17,3,1,7,0
1334016000,40,0,1,20,7,3,9,0
1334620800,41,0,1,18,9,3,10,0
1335225600,39,0,0,16,2,14,7,0
1335830400,41,0,0,13,6,2,20,0
1336435200,48,0,0,17,6,20,5,0
1337040000,27,1,0,11,0,12,3,0
1337644800,45,0,1,7,1,30,6,0
1338249600,19,0,1,7,5,3,3,0
1338854400,35,0,1,10,1,19,4,0
1339459200,15,0,5,2,4,1,3,0
1340064000,23,0,1,6,2,14,0,0
1340668800,16,0,3,9,1,1,2,0
1341273600,9,0,0,5,3,0,1,0
1341878400,34,0,0,10,3,19,2,0
1342483200,8,0,0,2,0,3,3,0
1343088000,33,0,0,23,3,3,4,0
1343692800,11,0,0,5,2,0,4,0
1344297600,22,0,0,9,7,0,6,0
1344902400,10,0,0,6,1,0,3,0
1345507200,21,0,1,12,3,0,5,0
1346112000,11,0,1,5,2,0,3,0
1346716800,18,0,0,13,2,0,3,0
1347321600,17,0,1,6,2,0,8,0
1347926400,13,0,0,5,4,0,4,0
1348531200,63,0,5,9,2,42,5,0
1349136000,74,0,1,16,2,51,4,0
1349740800,163,0,4,15,3,137,4,0
1350345600,159,0,1,5,2,148,3,0
1350950400,136,0,5,18,5,99,9,0
1351555200,44,0,0,6,5,30,3,0
1352160000,77,0,0,15,4,53,5,0
1352764800,109,0,4,17,5,61,22,0
1353369600,40,0,0,9,8,19,4,0
1353974400,58,0,0,28,7,18,5,0
1354579200,13,0,1,7,2,0,3,0
1355184000,28,0,3,15,3,4,3,0
1355788800,27,0,1,8,7,7,4,0
1356393600,59,0,0,31,7,11,10,0
1356998400,39,0,0,22,7,1,9,0
1357603200,26,0,1,10,6,1,8,0
1358208000,25,0,1,20,2,1,1,0
1358812800,20,0,0,8,2,8,2,0
1359417600,51,0,2,30,6,6,7,0
1360022400,42,0,1,25,7,2,7,0
1360627200,32,0,2,13,5,4,8,0
1361232000,58,0,2,31,7,10,8,0
1361836800,54,0,1,19,5,17,12,0
1362441600,67,0,1,38,13,6,9,0
1363046400,53,0,4,14,3,24,8,0
1363651200,43,0,0,29,3,0,11,0
1364256000,30,0,3,14,4,0,9,0
1364860800,31,1,4,13,1,2,10,0
1365465600,37,0,3,12,0,2,20,0
1366070400,21,0,0,5,1,0,15,0
1366675200,32,0,1,9,1,1,20,0
1367280000,30,0,2,7,1,1,19,0
1367884800,27,0,0,9,4,2,12,0
1368489600,42,0,5,18,6,0,13,0
1369094400,29,0,3,11,1,2,12,0
1369699200,41,0,0,18,3,9,11,0
1370304000,40,0,1,19,3,0,17,0
1370908800,20,0,2,5,3,0,10,0
1371513600,22,0,2,11,0,0,9,0
1372118400,30,1,0,14,4,0,11,0
1372723200,17,0,1,4,0,2,10,0
1373328000,17,0,2,5,2,4,4,0
1373932800,37,0,2,12,4,3,16,0
1374537600,19,1,0,10,0,1,7,0
1375142400,16,0,1,3,1,0,11,0
1375747200,16,0,1,6,0,0,9,0
1376352000,16,0,0,6,2,1,7,0
1376956800,19,0,3,5,2,1,8,0
1377561600,23,0,1,9,4,0,9,0
1378166400,17,0,1,8,3,0,5,0
1378771200,19,0,0,8,3,1,7,0
1379376000,43,0,1,3,1,29,9,0
1379980800,10,0,0,0,0,1,9,0
1380585600,16,0,1,5,2,2,6,0
1381190400,18,0,2,9,0,0,7,0
1381795200,24,0,2,3,1,0,18,0
1382400000,20,0,0,9,3,0,8,0
1383004800,13,0,0,3,2,0,8,0
1383609600,27,0,0,7,4,1,15,0
1384214400,20,1,1,3,4,5,6,0
1384819200,11,0,0,3,1,0,7,0
1385424000,38,0,6,10,7,2,13,0
1386028800,27,0,3,6,3,5,10,0
1386633600,24,1,3,6,0,5,9,0
1387238400,23,0,1,2,0,11,9,0
1387843200,24,0,2,6,0,5,11,0
1388448000,15,0,0,5,1,0,9,0
1389052800,6,0,1,1,0,0,4,0
1389657600,21,0,0,6,3,4,8,0
1390262400,6,0,1,2,0,0,3,0
1390867200,12,0,3,2,0,0,7,0
1391472000,16,0,2,4,1,0,9,0
1392076800,10,0,3,2,0,0,5,0
1392681600,7,0,2,2,0,0,3,0
1393286400,11,0,1,3,0,0,7,0
1393891200,33,0,3,1,0,23,6,0
1394496000,12,0,1,3,0,0,8,0
1395100800,17,0,1,4,0,3,9,0
1395705600,22,0,1,1,0,6,14,0
1396310400,16,0,0,4,0,4,8,0
1396915200,11,0,1,3,0,0,7,0
1397520000,4,0,1,0,1,0,2,0
1398124800,11,0,1,3,0,3,4,0
1398729600,11,0,1,2,0,5,3,0
1399334400,11,0,1,3,0,6,1,0
1399939200,10,0,0,2,0,8,0,0
1400544000,5,0,2,1,0,0,2,0
1401148800,5,0,1,0,0,3,1,0
1401753600,6,0,1,0,1,0,4,0
1402358400,6,0,2,1,0,0,3,0
1402963200,9,0,1,3,1,2,2,0
1403568000,7,0,0,2,0,1,4,0
1404172800,12,0,4,3,0,1,4,0
1404777600,10,0,2,1,0,3,4,0
1405382400,4,0,1,1,0,1,1,0
1405987200,3,0,3,0,0,0,0,0
1406592000,15,0,0,2,0,4,9,0
1407196800,16,0,1,4,0,4,7,0
1407801600,17,0,1,6,0,4,6,0
1408406400,8,0,3,1,0,0,4,0
1409011200,29,0,3,6,2,9,9,0
1409616000,5,0,0,2,0,0,3,0
1410220800,9,0,0,3,0,0,6,0
1410825600,10,0,1,3,0,1,5,0
1411430400,9,0,0,3,0,0,6,0
1412035200,6,0,1,2,0,0,3,0
1412640000,15,0,4,3,1,2,5,0
1413244800,7,0,2,1,0,1,3,0
1413849600,4,0,0,0,0,1,3,0
1414454400,6,0,1,1,0,1,3,0
1415059200,14,0,1,7,2,0,4,0
1415664000,3,0,1,1,0,0,1,0
1416268800,7,0,0,0,1,0,6,0
1416873600,10,0,1,1,0,7,1,0
1417478400,3,0,0,1,0,0,2,0
1418083200,14,0,1,5,0,5,3,0
1418688000,11,0,1,4,0,1,5,0
1419292800,18,0,0,3,0,13,2,0
1419897600,6,0,1,0,0,3,2,0
1420502400,2,0,1,1,0,0,0,0
1421107200,12,0,0,2,0,7,3,0
1421712000,11,0,0,4,2,0,5,0
1422316800,7,0,3,2,0,0,2,0
1422921600,11,0,3,3,1,1,3,0
1423526400,4,0,2,0,0,0,2,0
1424131200,1,0,0,1,0,0,0,0
1424736000,6,0,1,2,0,1,2,0
1425340800,6,0,2,1,0,0,3,0
1425945600,14,0,0,2,0,5,7,0
1426550400,33,0,0,2,0,1,30,0
1427155200,31,0,1,0,1,23,6,0
1427760000,8,0,1,4,0,0,3,0
1428364800,6,0,1,3,0,0,2,0
1428969600,5,0,0,2,0,0,3,0
